Semester;AnkerID (veranstid);Veranstaltungsnummer;Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Prüfungsnr.;Prüfungstext
20242;1030248;13368;100 Jahre Surrealismus und dessen Einfluss auf die deutschsprachige Literatur nach 1945;88;Master;188;Allgemeine und Vergleichende Literaturwissenschaft;---;M0;;H;Hauptfach;2012;10299;Modulprüfung zum Modul: Forschungsgebiete der Allgemeinen und Vergleichenden Literaturwissenschaft
20242;1030259;14032;Cultural Studies 1;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10302;Cultural Studies 1
20242;1030259;14032;Cultural Studies 1;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10902;Cultural Studies 1
20242;1030259;14032;Cultural Studies 1;83;Bachelor;008;Englische Philologie;---;T1;;N;Nebenfach;2010;10401;Cultural studies 1
20242;1030262;14069;Sprachwissenschaft für das Examen Englisch als Unterrichtsfach;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;20202;Examenskurs Sprachwissenschaft
20242;1030262;14069;Sprachwissenschaft für das Examen Englisch als Unterrichtsfach;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;20202;Examenskurs Sprachwissenschaft
20242;1030265;13031;Italienisch B1.1;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21199;Modulprüfung zum Modul: Zweite Fremdsprachengruppe IV
20242;1030265;13031;Italienisch B1.1;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;12005;Italienisch B1.1
20242;1030374;13293;Core skills grammar;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10202;Core Skills Grammar
20242;1030374;13293;Core skills grammar;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;10203;Core Skills: Grammar
20242;1030374;13293;Core skills grammar;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10201;Core Skills: Grammar
20242;1030374;13293;Core skills grammar;39;Lehramt für Sonderpädagogik MS (modularisiert / 2 Unterrichtsfächer);008;Englische Philologie;---;D2;;D;Didaktik;2010;10399;Modulprüfung zum Modul: Basismodul Sprachpraxis II
20242;1030374;13293;Core skills grammar;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;51103;Fremdsprachenerwerb: Grundstufe Englisch, Niveau 1, c
20242;1030702;14001;Sprachmittlung 1: Translating Skills: English into German;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10301;Sprachmittlung 1
20242;1030702;14001;Sprachmittlung 1: Translating Skills: English into German;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;10401;Sprachmittlung 1
20242;1030702;14001;Sprachmittlung 1: Translating Skills: English into German;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10901;Sprachmittlung 1
20242;1030702;14001;Sprachmittlung 1: Translating Skills: English into German;83;Bachelor;008;Englische Philologie;---;H1;;H;Hauptfach;2019;21599;Modulprüfung zum Modul: Basismodul Sprachmittlung A
20242;1030713;11721;Einführung in die Schulpädagogik;31;Lehramt Grundschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;10299;Modulprüfung zum Modul: Schulpädagogik
20242;1030713;11721;Einführung in die Schulpädagogik;32;Lehramt Mittelschule (modularisiert);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;10299;Modulprüfung zum Modul: Schulpädagogik
20242;1030713;11721;Einführung in die Schulpädagogik;33;Lehramt Realschule (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;10299;Modulprüfung zum Modul: Schulpädagogik
20242;1030713;11721;Einführung in die Schulpädagogik;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;10299;Modulprüfung zum Modul: Schulpädagogik
20242;1030713;11721;Einführung in die Schulpädagogik;35;Lehramt Gymnasium (modularisiert);250;Erziehungswissenschaften;---;P1;;P;Pädagogik Teil;2016;10299;Modulprüfung zum Modul: Schulpädagogik
20242;1030713;11721;Einführung in die Schulpädagogik;39;Lehramt für Sonderpädagogik MS (modularisiert / 2 Unterrichtsfächer);250;Erziehungswissenschaften;---;P2;;P;Pädagogik Teil;2016;10299;Modulprüfung zum Modul: Schulpädagogik
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20299;Modulprüfung zum Modul: Zweite Fremdsprachengruppe I
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20899;Modulprüfung zum Modul: Fremdsprache I
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20999;Modulprüfung zum Modul: Fremdsprache II
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;136;Religionswissenschaft;---;H1;;H;Hauptfach;2010;10203;Fremdsprachenerwerb: Grundstufe Erste Sprache, Niveau 1, c
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;160;Computerlinguistik;---;H1;;H;Hauptfach;2010;10301;Fremdsprache
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20101;Europäische Sprache Teil I
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;188;Allgemeine und Vergleichende Literaturwissenschaft;---;H1;;H;Hauptfach;2010;10803;Fremdsprachenerwerb und Sprachpraxis: Erste Sprache
20242;1030778;13026;"Französisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;498;Buchwissenschaft;---;H1;;H;Hauptfach;2011;20202;Schlüsselqualifikation Sprache 2
20242;1030779;13043;Portugiesisch A1 (für Studierende ohne Vorkenntnisse);83;Bachelor;136;Religionswissenschaft;---;H1;;H;Hauptfach;2010;10207;Fremdsprachenerwerb: Grundstufe Zweite Sprache, Niveau 1, c
20242;1030779;13043;Portugiesisch A1 (für Studierende ohne Vorkenntnisse);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;15001;Portugiesisch A1
20242;1030780;14745;Arabisch A2.1;83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20401;Außereuropäische Sprache Teil III
20242;1030780;14745;Arabisch A2.1;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;18003;Arabisch A2.1
20242;1030789;;MODULPRÜFUNG ERWEITERTE ASPEKTE 1;33;Lehramt Realschule (modularisiert);067;Deutsche Philologie;---;U2;;U;Unterrichtsfach;2010;20499;"Modulprüfung ""Erweiterte Aspekte der Deutschdidaktik 1"""
20242;1030789;;MODULPRÜFUNG ERWEITERTE ASPEKTE 1;35;Lehramt Gymnasium (modularisiert);067;Deutsche Philologie;---;U3;;U;Unterrichtsfach;2010;20499;"Modulprüfung ""Erweiterte Aspekte der Deutschdidaktik 1"""
20242;1030791;;MODULPRÜFUNG PROFILMODUL Deutschdid LAGY/TUM;35;Lehramt Gymnasium (modularisiert);067;Deutsche Philologie;---;U3;;U;Unterrichtsfach;2010;10899;"Modulprüfung ""Profilmodul Deutschdidaktik (Lehramt Gymnasium)"""
20242;1030791;;MODULPRÜFUNG PROFILMODUL Deutschdid LAGY/TUM;89;Master;067;Deutsche Philologie;---;T2;;N;Nebenfach;2011;10599;"Modulprüfung ""Profilmodul Deutschdidaktik (MABB)"""
20242;1030792;;MODULPRÜFUNG KANDIDATENKOLLOQUIUM Deutschdidaktik;33;Lehramt Realschule (modularisiert);067;Deutsche Philologie;---;U2;;U;Unterrichtsfach;2010;21699;"Modulprüfung ""Kandidatenkolloquium Deutschdidaktik"""
20242;1030792;;MODULPRÜFUNG KANDIDATENKOLLOQUIUM Deutschdidaktik;35;Lehramt Gymnasium (modularisiert);067;Deutsche Philologie;---;U3;;U;Unterrichtsfach;2010;21699;"Modulprüfung ""Kandidatenkolloquium Deutschdidaktik"""
20242;1030794;;MODULPRÜFUNG PRAXIS-THEORIE-REFLEXION;33;Lehramt Realschule (modularisiert);067;Deutsche Philologie;---;U2;;U;Unterrichtsfach;2010;20399;"Modulprüfung ""Praxis-Theorie-Reflexion"""
20242;1030794;;MODULPRÜFUNG PRAXIS-THEORIE-REFLEXION;35;Lehramt Gymnasium (modularisiert);067;Deutsche Philologie;---;U3;;U;Unterrichtsfach;2010;20399;"Modulprüfung ""Praxis-Theorie-Reflexion"""
20242;1030796;13050;"Spanisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20299;Modulprüfung zum Modul: Zweite Fremdsprachengruppe I
20242;1030796;13050;"Spanisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20899;Modulprüfung zum Modul: Fremdsprache I
20242;1030796;13050;"Spanisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;160;Computerlinguistik;---;H1;;H;Hauptfach;2010;10301;Fremdsprache
20242;1030796;13050;"Spanisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20101;Europäische Sprache Teil I
20242;1030796;13050;"Spanisch A1.1 (für Studierende ohne Vorkenntnisse; nur für best. BA/MA-Studiengänge)";83;Bachelor;498;Buchwissenschaft;---;H1;;H;Hauptfach;2011;20202;Schlüsselqualifikation Sprache 2
20242;1031208;13021;Einführung in die lateinische Sprache und Kultur III (Vorbereitung auf die Latinumsprüfung);83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20899;Modulprüfung zum Modul: Erste Fremdsprachengruppe II
20242;1031208;13021;Einführung in die lateinische Sprache und Kultur III (Vorbereitung auf die Latinumsprüfung);83;Bachelor;152;Allgemeine und Indogermanische Sprachwissenschaft;---;H1;;H;Hauptfach;2019;28999;Modulprüfung zum Modul: Sprachpraxis III - Latein
20242;1031209;13048;Einführung in die griechische Sprache und Kultur II;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20899;Modulprüfung zum Modul: Erste Fremdsprachengruppe II
20242;1031209;13048;Einführung in die griechische Sprache und Kultur II;83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;70205;Fremdsprachenerwerb: Grundstufe Griechisch, alt, Niveau 2, d
20242;1031316;ITGW2404;Strukturierung und Analyse linguistischer Korpusdaten;88;Master;146;Slavische Philologie;---;M0;;H;Hauptfach;2017;22099;Modulprüfung zum Modul: Angewandte Strukturierung und Analyse linguistischer Daten
20242;1031316;ITGW2404;Strukturierung und Analyse linguistischer Korpusdaten;88;Master;401;Cultural and Cognitive Linguistics;---;M0;;H;Hauptfach;2012;10699;"Modulteilprüfung zu ""Theorie der Datenstrukturierung"" und ""Übungen zur Datenstrukturierung"""
20242;1031328;13642;BA-Kolloquium;83;Bachelor;499;Deutsch als Fremdsprache;---;H1;;H;Hauptfach;2015;11399;Modulprüfung zum Modul: Forschungs- und Praxisfelder II
20242;1031328;13642;BA-Kolloquium;83;Bachelor;499;Deutsch als Fremdsprache;---;H1;;H;Hauptfach;2021;11399;Modulprüfung zum Modul: Forschungs- und Praxisfelder II
20242;1031331;13059;Türkisch A1.1 (für Studierende ohne Vorkenntnisse);83;Bachelor;160;Computerlinguistik;---;H1;;H;Hauptfach;2010;10301;Fremdsprache
20242;1031331;13059;Türkisch A1.1 (für Studierende ohne Vorkenntnisse);83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20201;Außereuropäische Sprache Teil I
20242;1031331;13059;Türkisch A1.1 (für Studierende ohne Vorkenntnisse);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;17001;Türkisch A1.1
20242;1031332;13060;Türkisch A1.2;83;Bachelor;188;Allgemeine und Vergleichende Literaturwissenschaft;---;H1;;H;Hauptfach;2010;10903;Fremdsprachenerwerb und Sprachpraxis: Erste Sprache
20242;1031332;13060;Türkisch A1.2;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;17002;Türkisch A1.2
20242;1031357;14013;Speaking Skills 2 (Discussion);31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10801;Speaking Skills 2
20242;1031357;14013;Speaking Skills 2 (Discussion);33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;10402;Speaking Skills 2
20242;1031357;14013;Speaking Skills 2 (Discussion);35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10903;Speaking Skills 2
20242;1031357;14013;Speaking Skills 2 (Discussion);83;Bachelor;008;Englische Philologie;---;H1;;H;Hauptfach;2019;21999;Modulprüfung zum Modul: Aufbaumodul Sprechfertigkeit A
20242;1031377;13066;Spanisch ab B2.1 Curso de gramática, vocabulario y cultura por medio de la lectura;83;Bachelor;188;Allgemeine und Vergleichende Literaturwissenschaft;---;H1;;H;Hauptfach;2010;10903;Fremdsprachenerwerb und Sprachpraxis: Erste Sprache
20242;1031377;13066;Spanisch ab B2.1 Curso de gramática, vocabulario y cultura por medio de la lectura;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16031;Spanisch B2.1: Curso de gramática, vocabulario y cultura por medio de la lectura
20242;1031379;13052;Spanisch A1.2;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20299;Modulprüfung zum Modul: Zweite Fremdsprachengruppe I
20242;1031379;13052;Spanisch A1.2;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20999;Modulprüfung zum Modul: Zweite Fremdsprachengruppe II
20242;1031379;13052;Spanisch A1.2;83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20899;Modulprüfung zum Modul: Fremdsprache I
20242;1031379;13052;Spanisch A1.2;83;Bachelor;160;Computerlinguistik;---;H1;;H;Hauptfach;2010;10301;Fremdsprache
20242;1031379;13052;Spanisch A1.2;83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20101;Europäische Sprache Teil I
20242;1031379;13052;Spanisch A1.2;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16002;Spanisch A1.2
20242;1031380;13054;Spanisch A2.1;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20299;Modulprüfung zum Modul: Zweite Fremdsprachengruppe I
20242;1031380;13054;Spanisch A2.1;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21099;Modulprüfung zum Modul: Zweite Fremdsprachengruppe III
20242;1031380;13054;Spanisch A2.1;83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20102;Europäische Sprache Teil II
20242;1031380;13054;Spanisch A2.1;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16003;Spanisch A2.1
20242;1031381;13056;Spanisch B1.1;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21199;Modulprüfung zum Modul: Zweite Fremdsprachengruppe IV
20242;1031381;13056;Spanisch B1.1;83;Bachelor;092;Kunstgeschichte;---;H1;;H;Hauptfach;2019;20999;Modulprüfung zum Modul: Fremdsprache II
20242;1031381;13056;Spanisch B1.1;83;Bachelor;160;Computerlinguistik;---;H1;;H;Hauptfach;2010;10301;Fremdsprache
20242;1031381;13056;Spanisch B1.1;83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20101;Europäische Sprache Teil I
20242;1031381;13056;Spanisch B1.1;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16005;Spanisch B1.1
20242;1031382;13057;Spanisch B2.1;83;Bachelor;173;Ethnologie;---;H1;;H;Hauptfach;2010;20102;Europäische Sprache Teil II
20242;1031382;13057;Spanisch B2.1;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16007;Spanisch B2.1
20242;1031383;13067;Spanisch ab A2.2 Hablemos de historia;83;Bachelor;188;Allgemeine und Vergleichende Literaturwissenschaft;---;H1;;H;Hauptfach;2010;11103;Fremdsprachenerwerb und Sprachpraxis: Erste Sprache
20242;1031383;13067;Spanisch ab A2.2 Hablemos de historia;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16023;Spanisch ab A2.2 Hablemos de historia
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20299;Modulprüfung zum Modul: Zweite Fremdsprachengruppe I
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;21099;Modulprüfung zum Modul: Zweite Fremdsprachengruppe III
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16040;Spanisch A1.2: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16041;Spanisch A2.1: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16042;Spanisch A2.2: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16043;Spanisch B1.1: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16044;Spanisch B1.2: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16045;Spanisch B2.1: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16046;Spanisch B2.2: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16047;Spanisch C1.1: FLIP Spanisch
20242;1031384;13121;Spanisch A1.2-C1 FLIP Spanisch (Selbstlernkurs);ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16048;Spanisch C1.2: FLIP Spanisch
20242;1031385;13025;Französisch A2.2;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20999;Modulprüfung zum Modul: Zweite Fremdsprachengruppe II
20242;1031385;13025;Französisch A2.2;83;Bachelor;136;Religionswissenschaft;---;H1;;H;Hauptfach;2010;10227;Fremdsprachenerwerb: Aufbau Erste Sprache, Niveau 2, c
20242;1031385;13025;Französisch A2.2;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;11004;Französisch A2.2
20242;1031397;13058;Spanisch A2.2;83;Bachelor;068;Geschichte;---;H1;;H;Hauptfach;2020;20299;Modulprüfung zum Modul: Zweite Fremdsprachengruppe I
20242;1031397;13058;Spanisch A2.2;ZL;Zusatzleistung;ZSL;Zusatzleistung;;;;Z;Zusatzleistung;0;16004;Spanisch A2.2
20242;1031475;13445;"""Island in the Sun"": Images of the Caribbean";35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;11203;Vorlesung Literaturwissenschaft 2
20242;1031475;13445;"""Island in the Sun"": Images of the Caribbean";35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;20301;Vorlesung Literaturwissenschaft 3
20242;1031475;13445;"""Island in the Sun"": Images of the Caribbean";83;Bachelor;008;Englische Philologie;---;H1;;H;Hauptfach;2019;21299;Modulprüfung zum Modul: Ergänzungsmodul Literaturwissenschaft I
20242;1031475;13445;"""Island in the Sun"": Images of the Caribbean";83;Bachelor;513;Sprache, Literatur und Kultur;---;N3;;N;Nebenfach;2009;22113;Kernveranstaltung zu Themen der Literaturwissenschaft: m
