Semester;AnkerID (veranstid);Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Porgnr;Pordnr;Prüfungsnr.;Prüfungstext
20252;1098322;Attention!;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221586;6067631;21399;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098322;Attention!;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221589;6067628;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098322;Attention!;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221592;6067619;20999;Modulprüfung zum Modul: Applikationen der Praktischen Philosophie
20252;1098322;Attention!;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221585;6067546;21399;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098322;Attention!;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221588;6067543;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098322;Attention!;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221591;6067534;20999;Modulprüfung zum Modul: Applikationen der Praktischen Philosophie
20252;1098325;Options: from perception to action;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206832;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206840;6067754;21399;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie IV
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206841;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206842;6067711;20299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie I
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206843;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206844;6067720;20599;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie II
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206845;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206846;6067733;20899;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie III
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206847;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206833;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206834;6081309;20399;Modulprüfung zum Modul: Forschungsvertiefung Philosophie III
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206835;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098325;Options: from perception to action;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206836;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098326;Agency in a Physical World;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206739;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206727;6067733;20899;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie III
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206728;6067720;20599;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie II
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206729;6067711;20299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie I
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206730;6067754;21399;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie IV
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206731;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206732;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206733;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206734;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206737;6081309;20399;Modulprüfung zum Modul: Forschungsvertiefung Philosophie III
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206738;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206735;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098326;Agency in a Physical World;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206736;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221596;6066925;20299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221599;6066946;20599;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221602;6066939;20499;Modulprüfung zum Modul: Applikationen der Praktischen Philosophie
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221595;6067628;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221598;6067631;21399;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221601;6067619;20999;Modulprüfung zum Modul: Applikationen der Praktischen Philosophie
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221594;6067543;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221597;6067546;21399;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098327;Introduction to the Contemporary Debate on Free Will;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221600;6067534;20999;Modulprüfung zum Modul: Applikationen der Praktischen Philosophie
20252;1098333;Peer Disagreement and Epistemic Permissibility;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206785;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206793;6067754;21399;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie IV
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206794;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206795;6067711;20299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie I
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206796;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206797;6067720;20599;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie II
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206798;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206799;6067733;20899;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie III
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206800;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206786;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206787;6081309;20399;Modulprüfung zum Modul: Forschungsvertiefung Philosophie III
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206788;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098333;Peer Disagreement and Epistemic Permissibility;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206789;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098334;Probability Puzzles and Bayesian Epistemology;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206765;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206769;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206770;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206771;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206772;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206766;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206767;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098334;Probability Puzzles and Bayesian Epistemology;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206768;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206752;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206757;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206758;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206759;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206760;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206753;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206754;6081309;20399;Modulprüfung zum Modul: Forschungsvertiefung Philosophie III
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206755;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098336;The Analytic-Synthetic Distinction and Mathematics;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206756;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098341;Introduction to Philosophy of Physics;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224638;6066952;20799;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098341;Introduction to Philosophy of Physics;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224641;6066955;20899;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098341;Introduction to Philosophy of Physics;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224637;6067637;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098341;Introduction to Philosophy of Physics;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224640;6067640;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098341;Introduction to Philosophy of Physics;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224636;6067552;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098341;Introduction to Philosophy of Physics;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224639;6067555;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206679;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206684;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206685;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206686;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206687;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206680;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206681;6081309;20399;Modulprüfung zum Modul: Forschungsvertiefung Philosophie III
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206682;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098342;"Mary Hesse&#8217;s Philosophy of Science";88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206683;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098343;Structure and Equivalence;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10206811;6066981;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206816;6067751;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206817;6067708;20199;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie I
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206818;6067717;20499;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie II
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10206819;6067730;20799;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie III
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206812;6081303;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;10206813;6081309;20399;Modulprüfung zum Modul: Forschungsvertiefung Philosophie III
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206814;6043865;20199;"Modulprüfung ""Forschungsvertiefung Philosophie I"""
20252;1098343;Structure and Equivalence;88;Master;127;Philosophie;GSP;00;;H;Hauptfach;-1;10206815;6043871;20399;"Modulprüfung ""Forschungsvertiefung Philosophie III"""
20252;1098351;Philosophie und Psychologie der Wahrscheinlichkeit (VIU-Blockseminar);83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224644;6066952;20799;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098351;Philosophie und Psychologie der Wahrscheinlichkeit (VIU-Blockseminar);83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224647;6066955;20899;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098351;Philosophie und Psychologie der Wahrscheinlichkeit (VIU-Blockseminar);83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224643;6067637;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098351;Philosophie und Psychologie der Wahrscheinlichkeit (VIU-Blockseminar);83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224646;6067640;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098351;Philosophie und Psychologie der Wahrscheinlichkeit (VIU-Blockseminar);83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224642;6067552;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098351;Philosophie und Psychologie der Wahrscheinlichkeit (VIU-Blockseminar);83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224645;6067555;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224629;6066946;20599;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224632;6066952;20799;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10224635;6066955;20899;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224628;6067631;21399;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224631;6067637;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10224634;6067640;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224627;6067546;21399;Modulprüfung zum Modul: Vertiefung Ethik
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224630;6067552;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098352;Philosophie der Medizin;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10224633;6067555;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221605;6066925;20299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221608;6066952;20799;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221611;6066955;20899;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221604;6067628;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221607;6067637;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221610;6067640;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221603;6067543;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221606;6067552;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098354;Einführung in die formale Erkenntnistheorie (Aufbauseminar Erkenntnis- und Wissenschaftstheorie);83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221609;6067555;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221614;6066925;20299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221617;6066952;20799;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221620;6066955;20899;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221613;6067628;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221616;6067637;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;N2;;N;Nebenfach;2018;10221619;6067640;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221612;6067543;21299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221615;6067552;21599;Modulprüfung zum Modul: Vertiefung Wissenschaftstheorie und Erkenntnistheorie
20252;1098355;Introduction to the Philosophy of Mind;83;Bachelor;127;Philosophie;---;N3;;N;Nebenfach;2018;10221618;6067555;21699;Modulprüfung zum Modul: Applikationen der Theoretischen Philosophie
20252;1098357;Der Wiener Kreis;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10221623;6066925;20299;Modulprüfung zum Modul: Vertiefung Metaphysik und Sprachphilosophie
